scores,steps,episode
100.0,53751,1157
100.0,53818,1158
100.0,53848,1159
100.0,53902,1160
100.0,54031,1161
100.0,54052,1162
100.0,54113,1163
100.0,54186,1164
100.0,54193,1165
100.0,54230,1166
100.0,54269,1167
-10.0,54426,1168
100.0,54495,1169
100.0,54513,1170
100.0,54543,1171
100.0,54558,1172
100.0,54629,1173
100.0,54700,1174
100.0,54733,1175
100.0,54801,1176
100.0,54843,1177
100.0,54885,1178
100.0,54957,1179
100.0,55008,1180
100.0,55055,1181
100.0,55080,1182
100.0,55151,1183
100.0,55196,1184
100.0,55237,1185
100.0,55306,1186
100.0,55347,1187
100.0,55408,1188
100.0,55463,1189
100.0,55490,1190
100.0,55509,1191
100.0,55578,1192
100.0,55611,1193
100.0,55658,1194
100.0,55673,1195
100.0,55692,1196
100.0,55707,1197
100.0,55756,1198
100.0,55785,1199
100.0,55838,1200
100.0,55875,1201
100.0,55940,1202
-10.0,55977,1203
100.0,55984,1204
100.0,56024,1205
100.0,56061,1206
-10.0,56079,1207
100.0,56138,1208
-10.0,56161,1209
100.0,56200,1210
100.0,56251,1211
100.0,56288,1212
100.0,56473,1213
100.0,56482,1214
100.0,56537,1215
100.0,56612,1216
100.0,56641,1217
-10.0,56694,1218
100.0,56765,1219
100.0,56906,1220
-10.0,56957,1221
100.0,57019,1222
100.0,57053,1223
100.0,57100,1224
100.0,57127,1225
100.0,57362,1226
100.0,57405,1227
100.0,57628,1228
100.0,57706,1229
-10.0,57831,1230
-10.0,57857,1231
100.0,57952,1232
100.0,57995,1233
100.0,58050,1234
100.0,58105,1235
100.0,58200,1236
100.0,58257,1237
100.0,58308,1238
100.0,58325,1239
100.0,58386,1240
100.0,58414,1241
100.0,58451,1242
100.0,58483,1243
100.0,58518,1244
100.0,58549,1245
100.0,58616,1246
100.0,58633,1247
100.0,58672,1248
100.0,58703,1249
100.0,58732,1250
100.0,58751,1251
100.0,58792,1252
100.0,58817,1253
100.0,58822,1254
100.0,58865,1255
-10.0,58898,1256
100.0,59073,1257
100.0,59112,1258
100.0,59137,1259
100.0,59192,1260
-10.0,59207,1261
-10.0,59286,1262
100.0,59359,1263
100.0,59408,1264
-10.0,59477,1265
-10.0,59550,1266
100.0,59579,1267
100.0,59638,1268
-10.0,59673,1269
100.0,59736,1270
100.0,59817,1271
-10.0,59976,1272
-10.0,60041,1273
100.0,60094,1274
100.0,60101,1275
100.0,60172,1276
100.0,60217,1277
100.0,60250,1278
100.0,60283,1279
100.0,60368,1280
100.0,60437,1281
100.0,60454,1282
100.0,60485,1283
100.0,60554,1284
100.0,60623,1285
100.0,60678,1286
100.0,60733,1287
100.0,60740,1288
100.0,60780,1289
100.0,60855,1290
100.0,60877,1291
100.0,60976,1292
100.0,61015,1293
100.0,61090,1294
100.0,61111,1295
100.0,61120,1296
-10.0,61217,1297
100.0,61245,1298
100.0,61303,1299
100.0,61332,1300
100.0,61341,1301
-10.0,61367,1302
100.0,61455,1303
100.0,61484,1304
100.0,61544,1305
100.0,61552,1306
100.0,61627,1307
100.0,61698,1308
100.0,61949,1309
100.0,61955,1310
100.0,61999,1311
100.0,62086,1312
-10.0,62223,1313
100.0,62274,1314
100.0,62297,1315
100.0,62360,1316
100.0,62401,1317
100.0,62436,1318
-10.0,62507,1319
100.0,62562,1320
100.0,62627,1321
100.0,62672,1322
100.0,62729,1323
100.0,62776,1324
100.0,62865,1325
100.0,62954,1326
100.0,62973,1327
100.0,62996,1328
100.0,63063,1329
100.0,63102,1330
100.0,63137,1331
100.0,63173,1332
100.0,63203,1333
100.0,63267,1334
-10.0,63344,1335
100.0,63402,1336
100.0,63447,1337
-10.0,63630,1338
100.0,63636,1339
-10.0,63716,1340
100.0,63777,1341
100.0,63832,1342
100.0,63869,1343
100.0,63914,1344
100.0,63946,1345
100.0,64066,1346
-10.0,64367,1347
100.0,64436,1348
-10.0,64511,1349
100.0,64550,1350
100.0,64561,1351
100.0,64599,1352
100.0,64633,1353
100.0,64725,1354
100.0,64797,1355
100.0,64826,1356
